id,latitude,longitude,type,power_kw,name,predicted_demand_kwh,dist_to_center_km,dist_to_station_m
90115981,55.8897474,37.5409015,parking,50,,5.74,15.64,1462
90147108,55.7962263,37.9349848,parking,50,,4.02,20.37,672
90454227,55.9021137,37.5884462,parking,50,Искра,5.74,16.37,1042
91053765,55.8150666,37.8016582,parking,50,,8.25,13.28,2552
91243295,55.8549457,37.6533941,mall,150,,26.68,11.25,567
91452243,55.7369361,37.5723826,parking,50,,8.19,3.51,695
91500311,55.9098348,37.7365722,parking,50,Площадь Мира,5.74,18.68,988
91645838,55.8106627,37.5592554,parking,50,,9.08,7.1,1520
91649408,55.7348133,37.830196,parking,50,,8.25,13.53,1842
91742573,55.9116583,37.7262698,parking,50,,5.74,18.62,1299
91742705,55.9109586,37.728646,parking,50,,5.74,18.6,1172
91742733,55.9105952,37.72812,parking,50,,5.74,18.55,1146
91745954,55.9163719,37.7598573,parking,50,,6.75,19.95,2313
91819186,55.5926459,37.6130982,mall,150,Персей для детей,24.1,18.14,894
91964282,55.5515886,37.5205768,parking,50,,5.74,23.5,3672
92809705,55.5946716,37.6624532,mall,150,Смолл Бирюлёвский,28.35,18.14,1847
92930755,55.5938601,37.6560472,mall,150,Вантаж,28.35,18.17,1515
93518801,55.6958021,37.5433252,parking,50,,7.71,8.12,1386
93668565,55.6336544,37.6156425,parking,50,,8.25,13.58,2850
93668566,55.6335116,37.6159713,parking,50,,8.25,13.6,2848
93716578,55.5796325,37.6489262,mall,150,Бирюсинка,28.35,19.69,1802
93785925,55.6073102,37.7334891,parking,50,,6.75,18.05,3259
94201773,55.8239818,37.9220059,mall,150,"Торговый центр ""Эфа""",24.1,20.5,3667
94222569,55.6758251,37.6125997,parking,50,,7.71,8.9,1153
94416091,55.6517362,37.6188446,mall,150,Фотостудия Татвидео,32.4,11.57,983
94433455,55.8633805,37.6211151,parking,50,,9.08,11.96,2049
95062770,55.8338981,37.9444136,mall,150,"""Пехорка""",24.1,22.22,4486
95200175,55.727863,37.6137925,mall,150,Европа,34.4,3.11,669
95447997,55.6120333,37.6034976,parking,50,,5.74,16.01,1370
95552869,55.6725333,37.6662451,parking,50,Стрела,9.08,9.75,1621
95552873,55.6733639,37.6650877,parking,50,,9.08,9.64,1557
95749460,55.7679616,37.7358324,parking,50,,9.08,7.54,1980
95817159,55.8918156,37.7488397,mall,150,XL,24.1,17.21,1344
95842158,55.8763402,37.6470535,parking,50,,5.77,13.53,511
96371773,55.8093488,37.7254121,parking,50,,7.71,9.01,751
96670253,55.634943,37.6121224,parking,50,,8.25,13.44,2837
96988446,55.8660012,37.4371348,parking,50,,5.74,16.64,1403
97098314,55.8281692,37.5483538,parking,50,,9.08,9.13,2127
97631335,55.6360828,37.6720948,parking,50,,8.25,13.75,2507
97706430,55.6161307,37.6148644,parking,50,,6.75,15.53,1991
97717076,55.6401656,37.6061087,parking,50,,8.25,12.88,2494
97717077,55.6395055,37.606049,parking,50,,8.25,12.95,2558
97721131,55.8228637,37.563128,parking,50,,7.71,8.19,1149
97721140,55.8224812,37.5625089,parking,50,,7.71,8.17,1166
97730982,55.6406056,37.6144855,parking,50,,8.25,12.81,2198
97730987,55.6407205,37.6120805,parking,50,,8.25,12.8,2250
97730999,55.6408129,37.6104255,parking,50,,8.25,12.79,2291
97731012,55.6395578,37.6099821,parking,50,,8.25,12.93,2426
98057492,55.6099228,37.6988141,parking,50,,6.75,17.01,3129
98057530,55.6085844,37.7014597,parking,50,,6.75,17.2,2958
98572347,55.815696,37.691235,mall,150,Московская ярмарка увлечений,32.4,8.11,1374
98572348,55.8152121,37.6922659,parking,50,,7.71,8.1,1321
98696915,55.8912093,37.5945593,parking,50,,6.75,15.12,2290
98993693,55.9138665,37.5734857,parking,50,,5.74,17.79,945
99015319,55.7973549,37.9396161,mall,150,"Торговый центр ""Радуга""",16.87,20.68,526
99115345,55.8533838,37.6076401,parking,50,,7.71,10.87,902
99752591,55.7948585,37.5162255,parking,50,,7.71,7.67,1318
99780141,55.7961622,37.5201553,parking,50,,7.71,7.55,1160
99826599,55.7967815,37.5106589,parking,50,,7.71,8.08,1218
99854634,55.8028906,37.5133788,parking,50,,6.35,8.35,555
99999016,55.910658,37.3935157,parking,50,,4.88,22.18,769
100117149,55.7974105,37.9386432,parking,50,,4.02,20.62,569
100429155,55.7083529,37.420627,parking,50,,8.25,13.4,1634
100882809,55.8005925,37.713042,parking,50,,6.35,7.79,620
100882813,55.8025789,37.7088182,parking,50,,7.71,7.73,858
100882817,55.8012621,37.7124399,parking,50,,6.35,7.81,691
101154696,55.7832665,37.3601744,parking,50,,6.75,16.37,1976
102258433,55.7592813,37.4092146,mall,150,"Торговый центр ""Крылатский""",34.65,13.03,1811
102318842,55.7705107,37.4106032,parking,50,,8.25,13.03,2485
102318898,55.7697074,37.4091453,parking,50,,8.25,13.11,2381
102626532,55.6654052,37.4744852,parking,50,,5.77,13.46,645
102626539,55.6733932,37.4789976,parking,50,,7.01,12.61,1009
102716775,55.7597834,37.4554342,parking,50,,9.08,10.14,2449
102716777,55.7605314,37.4561301,parking,50,,9.08,10.1,2491
102716898,55.7626577,37.4585941,parking,50,,9.08,9.96,2609
102716967,55.7601626,37.4547036,parking,50,,9.08,10.18,2510
103058206,55.6495362,37.5113998,parking,50,,7.01,13.55,1186
103119766,55.6381354,37.7681186,parking,50,,6.75,16.14,4174
103807427,55.6513251,37.5872515,parking,50,,9.08,11.77,2305
103901815,55.7599757,37.4323079,parking,50,,9.08,11.58,2234
104493885,55.6997219,37.5328589,parking,50,,9.08,8.18,1579
104635223,55.6775669,37.5449033,parking,50,,7.71,9.81,770
105146547,55.8424257,37.4395808,parking,50,,7.01,14.7,886
105153309,55.5718475,37.4518262,mall,150,Уютный дом,24.1,22.94,3884
105437818,55.9499845,37.8095049,parking,50,,5.74,24.7,1904
105462618,55.7990772,37.4691125,parking,50,,9.08,10.44,1635
105508288,55.5915956,37.6136873,parking,50,,5.74,18.26,990
105918074,55.8880085,37.5888023,parking,50,,8.25,14.81,2212
105921221,55.8876653,37.591485,parking,50,,8.25,14.75,2343
106090390,55.8791557,37.5795901,mall,150,"Торговый центр ""Марка""",29.45,13.92,1365
106127380,55.5931255,37.6129368,parking,50,,5.74,18.09,858
106143858,55.8864748,37.60028,parking,50,,8.25,14.57,2149
106156165,55.5931886,37.611564,mall,150,"Торговый центр ""Россошанка""",24.1,18.09,780
106194680,55.8870323,37.676104,parking,50,,5.74,15.05,921
106445397,55.8705252,37.5816297,parking,50,,7.01,12.95,1325
106445434,55.875501,37.5850303,parking,50,,8.25,13.46,1733
106619063,55.7780508,37.5053512,parking,50,,7.71,7.43,974
106619085,55.7764811,37.4992979,parking,50,,7.71,7.73,977
106918195,55.8248198,37.7075665,parking,50,,7.71,9.53,870
106995843,55.6373335,37.7929276,mall,150,"Торговый комплекс ""Монтавр""",28.35,17.17,4743
107064549,55.8375993,37.4020265,parking,50,,4.72,16.24,588
107542091,55.7504019,37.7843747,mall,150,,32.4,10.47,1457
107553505,55.7648342,37.7885244,mall,150,Макссити,38.12,10.76,2548
107971669,55.6937967,37.4980573,parking,50,,6.35,10.16,558
108113851,55.6744717,37.8925069,parking,50,,6.75,19.47,1506
108228007,55.6612406,37.9501219,mall,150,Планета,24.1,23.35,2939
108231599,55.9142351,37.7975102,parking,50,,5.74,20.9,2143
108231604,55.9143684,37.7960549,parking,50,,5.74,20.87,2150
108452938,55.7927296,37.8960335,parking,50,,5.74,17.91,930
108506050,55.9112178,37.8103251,parking,50,,5.74,21.07,2453
108506051,55.9118421,37.8106152,parking,50,,5.74,21.14,2387
108738848,55.8910273,37.6292278,parking,50,,4.72,15.06,568
108738855,55.8904978,37.6294049,parking,50,,5.77,15.0,521
108788690,55.8917628,37.6303384,parking,50,,4.72,15.14,584
108792667,55.892217,37.6328167,parking,50,,4.72,15.2,556
108865978,55.7044877,37.8345133,mall,150,Скарабей,29.45,14.75,1425
109071583,55.8927045,37.6415212,parking,50,,4.72,15.3,677
109099714,55.895144,37.6374328,parking,50,,5.74,15.55,854
109141105,55.7583039,37.4206652,parking,50,,8.25,12.31,1757
109200890,55.7824347,37.6662306,parking,50,,8.19,4.26,637
109234412,55.7903848,37.7523822,parking,50,,7.71,9.28,1001
109234413,55.7909446,37.7471814,parking,50,,7.71,9.01,788
109234420,55.7903788,37.7499362,parking,50,,7.71,9.14,874
109234423,55.789765,37.7536391,parking,50,,7.71,9.33,1037
109234425,55.788432,37.7502231,parking,50,,7.71,9.07,781
109403725,55.6418144,37.6064825,parking,50,,8.25,12.69,2331
109505054,55.946889,37.4918567,parking,50,,4.88,22.64,1049
109562527,55.751025,37.7896429,parking,50,,9.08,10.8,1745
109569449,55.750505,37.7943628,parking,50,,9.08,11.1,1948
109653272,55.8982895,37.5885998,parking,50,,5.74,15.95,1467
109653273,55.8989204,37.5857393,parking,50,,5.74,16.04,1404
109768320,55.6755821,37.8766885,parking,50,,5.74,18.53,847
109841771,55.793048,37.4894489,parking,50,,6.35,9.01,524
109872202,55.8912304,37.590514,parking,50,,6.75,15.15,2257
110361562,55.7331214,37.5891051,parking,50,,9.94,3.08,766
110361567,55.7334604,37.5898557,parking,50,,9.94,3.02,709
111246718,55.9088692,37.5408937,parking,50,,6.75,17.68,2618
111576103,55.8682806,37.6222051,parking,50,,8.25,12.51,1855
112012003,55.885768,37.6086632,parking,50,,8.25,14.46,1621
112015344,55.8900248,37.618693,parking,50,,7.01,14.93,1105
112156928,55.9257215,37.8591103,parking,50,,5.74,24.19,3477
112398236,55.6916587,37.5488726,parking,50,,7.71,8.32,866
112420251,55.8314262,37.5530646,parking,50,,9.08,9.32,1687
112675205,55.7352052,37.8198437,parking,50,,8.25,12.88,2459
112675210,55.7325156,37.8261452,parking,50,,8.25,13.33,2166
113371336,55.7392264,37.4850337,parking,50,,6.35,8.48,503
113540742,55.6567518,37.8224198,parking,50,,6.75,16.92,2272
113555880,55.7964925,37.4656114,parking,50,,9.08,10.51,1501
113678720,55.7911586,37.7361702,parking,50,,6.35,8.41,628
114144041,55.943184,37.864264,parking,50,,4.46,25.92,3867
114190944,55.8637218,37.5505754,parking,50,,7.01,12.7,1105
114234972,55.7354577,37.4906888,parking,50,,7.71,8.24,1049
114538677,55.6234673,37.4924322,parking,50,,6.75,16.67,2199
114995688,55.7385078,37.6744693,mall,150,Нижегородский пассаж,34.4,4.06,556
115842290,55.7578185,37.8226806,parking,50,,7.01,12.85,1324
115842293,55.7573826,37.8198909,parking,50,,8.25,12.68,1503
116299202,55.6679028,37.5900853,mall,150,Родной,26.68,9.92,642
116469222,55.7428932,37.8132727,parking,50,,8.25,12.35,2651
116535965,55.7214556,37.8233367,parking,50,,8.25,13.45,1853
117761922,55.8756613,37.6268159,parking,50,,7.01,13.34,991
118027910,55.7053941,37.4791587,mall,150,"Торговый центр ""Тук-Тук""",38.12,10.31,1700
118043442,55.7065523,37.4800669,parking,50,,9.08,10.19,1719
118043446,55.7067346,37.4805187,parking,50,,9.08,10.15,1707
118339362,55.8465061,37.4169465,parking,50,,5.74,16.08,1148
118449504,55.7773504,37.6538365,parking,50,,9.94,3.31,747
118593618,55.6231673,37.6468998,parking,50,,8.25,14.86,2655
118593855,55.6224719,37.6467572,parking,50,,8.25,14.94,2578
118720735,55.8772888,37.8962142,parking,50,,5.74,22.05,8329
119047270,55.6744609,37.5046836,mall,150,Премьер,32.4,11.47,1152
119072136,55.8329444,37.6643767,parking,50,,7.71,9.07,743
119263395,55.8293387,37.7286892,parking,50,,9.08,10.74,1529
119371366,55.8492572,37.3539234,parking,50,,4.72,19.47,573
119371837,55.8490027,37.3535863,parking,50,,4.72,19.47,557
119945013,55.8059474,37.5837766,parking,50,,9.12,5.96,1196
119946275,55.8053168,37.581666,parking,50,,9.12,5.94,1115
120331587,55.596616,37.5887346,parking,50,,5.74,17.79,771
120392765,55.6415444,37.5216424,parking,50,,8.25,14.05,1600
120392766,55.6401989,37.5201793,parking,50,,8.25,14.22,1533
120530198,55.9205968,37.6883918,parking,50,,5.74,18.85,1341
120644186,55.7991705,37.4077303,parking,50,,8.25,13.96,1934
121748294,55.8617009,37.6085281,parking,50,,7.71,11.79,1470
121802475,55.7126099,37.4233342,parking,50,,7.01,13.06,1312
122454125,55.8792744,37.5816564,parking,50,,7.01,13.91,1495
123064730,55.8036839,37.7539235,mall,150,ТЦ «Глобус-экстрим»,38.12,10.07,2215
123329145,55.65379,37.6552016,parking,50,,6.35,11.59,612
123440293,55.8833013,37.5020624,parking,50,,5.74,15.9,806
124484576,55.6690416,37.78041,parking,50,,8.25,14.05,1548
124792730,55.8908172,37.5899781,parking,50,,6.75,15.11,2301
124905726,55.8501324,37.4074968,parking,50,,5.74,16.79,884
124934925,55.8550812,37.4086386,parking,50,Пункт ГТО Трансдекра,5.74,17.09,815
125200343,55.8961767,37.5650617,parking,50,,6.75,15.95,2028
125204832,55.8979683,37.5788842,parking,50,,6.75,15.99,1607
125500142,55.9243891,37.6015966,parking,50,,6.75,18.77,1665
125579190,55.5542781,37.717846,parking,50,,5.74,23.28,3176
126225236,55.5732978,37.3561181,parking,50,,4.46,26.08,8588
126480859,55.6096461,37.5275506,parking,50,,6.75,17.2,2925
126606404,55.5682685,37.5932655,transport_hub,150,5-й микрорайон Северного Бутово,19.02,20.91,1343
127293016,55.9128381,37.7648446,parking,50,,6.75,19.74,2286
127293197,55.9152124,37.75124,mall,150,,28.35,19.6,1881
127430884,55.7903295,37.8076682,parking,50,,8.25,12.51,2121
127430920,55.7906158,37.8094844,parking,50,,8.25,12.63,2091
127584644,55.6540466,37.5424264,parking,50,,8.25,12.25,1828
127727014,55.7769344,37.7080497,parking,50,,9.12,6.14,867
128003111,55.6632036,37.454638,parking,50,,8.25,14.49,1897
128048399,55.6406731,37.350008,parking,50,,5.74,21.08,6343
128048400,55.64054,37.3501714,parking,50,,5.74,21.08,6354
128359325,55.7912332,37.8189765,parking,50,,8.25,13.21,1773
128445979,55.6742457,37.4713282,parking,50,,7.01,12.88,1335
128531063,55.7939435,37.8054283,parking,50,,8.25,12.51,2538
128531067,55.7957129,37.805261,parking,50,,8.25,12.56,2686
128531082,55.7948292,37.8107509,parking,50,,8.25,12.85,2424
128732961,55.8225065,37.8756865,mall,150,ТЦ «Янтарный»,28.35,17.78,2627
128754881,55.8053486,37.7929307,parking,50,,8.25,12.29,3037
128754906,55.8049109,37.7930177,parking,50,,8.25,12.27,3039
128975351,55.8018345,37.4779583,parking,50,,9.08,10.11,1731
128995095,55.646193,37.416792,parking,50,,6.75,17.5,3265
129020843,55.883268,37.5990412,parking,50,,8.25,14.22,2201
129110307,55.7754108,37.5075501,parking,50,,7.71,7.2,803
129248288,55.8663377,37.4465031,parking,50,,5.74,16.28,1349
129731396,55.6546902,37.4154427,parking,50,,6.75,16.92,3469
129752359,55.7905087,37.4661346,parking,50,,7.71,10.21,1022
129778992,55.7306658,37.6229879,parking,50,,9.45,2.82,618
129812012,55.6514747,37.5043914,parking,50,,7.01,13.59,1059
130281229,55.896834,37.5879522,parking,50,,6.75,15.79,1629
130447009,55.7953202,37.5101516,parking,50,,7.71,8.01,1103
130537880,55.7848016,37.7149728,parking,50,,7.51,6.91,508
130629078,55.7719205,37.7060717,parking,50,,9.12,5.84,1422
130633885,55.7898358,37.4616924,parking,50,Нави-Транс,7.71,10.44,1239
130732144,55.8989045,37.7141412,parking,50,,5.74,17.02,1312
130760246,55.7961698,37.7002996,parking,50,,9.12,6.86,724
130761456,55.795341,37.7018904,parking,50,,7.51,6.88,625
130770542,55.7121863,37.8952376,mall,150,,19.84,18.06,652
130994530,55.6897234,37.6233272,parking,50,,7.71,7.36,1075
131481029,55.6577966,37.4983584,parking,50,,7.01,13.2,1165
131481030,55.6567086,37.499577,parking,50,,7.01,13.26,1219
131482688,55.6624384,37.4927616,parking,50,,5.77,12.99,574
131482931,55.6699986,37.4934144,parking,50,,7.01,12.3,785
131564575,55.8248356,37.5032185,parking,50,,7.71,10.48,755
131587533,55.6777016,37.5086271,parking,50,,7.71,11.03,1429
131655332,55.7859107,37.7179906,parking,50,,7.71,7.13,708
131670537,55.9311919,37.8904518,mall,150,,18.74,25.91,5336
131754500,55.7984211,37.4005597,parking,50,,8.25,14.36,1677
131754887,55.7990908,37.4055192,parking,50,,8.25,14.09,1835
131769194,55.6958942,37.8907768,mall,150,Парк-сити,28.35,18.37,2158
132129738,55.6572515,37.5299,parking,50,,7.01,12.25,1404
132132517,55.6574315,37.5293811,parking,50,,7.01,12.25,1366
132194412,55.7800927,37.5905447,parking,50,,9.94,3.18,1001
132195571,55.8049961,37.5728062,parking,50,,9.12,6.14,1196
132212123,55.7081959,37.8206179,parking,50,,8.25,13.79,1661
132736102,55.8894463,37.6173393,parking,50,,7.01,14.86,1174
132736231,55.8888775,37.6160132,parking,50,,7.01,14.8,1246
132749265,55.8866026,37.6106249,parking,50,,8.25,14.55,1518
132749266,55.8862156,37.6097415,parking,50,,8.25,14.51,1563
132801132,55.5751171,37.5797888,parking,50,,4.88,20.23,710
132831486,55.892152,37.6167755,parking,50,,5.74,15.16,1296
132910834,55.8999927,37.5874891,parking,50,,5.74,16.14,1278
133055382,55.8850399,37.60545,parking,50,,8.25,14.39,1810
133279623,55.6154763,37.449493,parking,50,,6.75,18.82,2582
133320684,55.7059308,37.6221159,parking,50,,7.51,5.55,657
133605603,55.606073,37.4484132,parking,50,,6.75,19.73,2218
133607054,55.7940976,37.4882602,parking,50,,6.35,9.12,659
134627737,55.8727121,37.4024174,parking,50,,6.75,18.69,1582
134769487,55.779855,37.727306,parking,50,,7.71,7.38,965
134773569,55.7796953,37.7325699,parking,50,,7.71,7.68,770
134871576,55.8973479,37.3891146,parking,50,,4.02,21.23,591
134895364,55.8920306,37.4127838,parking,50,,4.72,19.82,656
134898663,55.8899392,37.4236676,parking,50,,5.74,19.2,1277
134938904,55.6662287,37.6302851,parking,50,,7.71,9.99,776
135270515,55.7762642,37.6477066,parking,50,,11.47,2.97,759
135270516,55.7734902,37.6514763,parking,50,,11.47,2.91,757
135403046,55.8210109,37.5717179,parking,50,,6.35,7.79,580
135409821,55.8280916,37.5669805,parking,50,,7.71,8.63,1334
135409829,55.8252579,37.5628921,parking,50,,7.71,8.44,1303
135410749,55.8295164,37.5664278,parking,50,,7.71,8.79,1213
135411557,55.8348675,37.5701366,parking,50,,6.35,9.27,598
135640559,55.7486996,37.5686761,parking,50,,8.19,3.14,635
135640568,55.7478814,37.5599615,parking,50,,9.94,3.69,863
135640571,55.7437929,37.5383602,parking,50,,7.51,5.12,504
135640576,55.7468152,37.5599428,parking,50,,9.94,3.73,801
135640578,55.7482597,37.5563016,parking,50,,9.94,3.91,866
135640579,55.7498284,37.5619954,parking,50,,8.19,3.52,650
136431990,55.7096025,37.7441925,parking,50,,7.71,9.46,1484
136489934,55.883529,37.444062,parking,50,,6.75,17.86,2458
136489992,55.8863134,37.4567783,parking,50,,6.75,17.64,1829
136698671,55.8242631,37.4997505,parking,50,,7.71,10.58,936
136698672,55.8246329,37.4988189,parking,50,,7.71,10.65,1004
137033102,55.8974979,37.5898062,parking,50,,6.75,15.85,1559
137133080,55.8933983,37.5970159,parking,50,,6.75,15.35,2087
137133081,55.8936677,37.5969986,parking,50,,6.75,15.38,2058
137750024,55.8893891,37.5981138,parking,50,,8.25,14.9,2352
137928475,55.6987783,37.6141966,parking,50,,7.51,6.34,667
138195808,55.9429294,37.4862416,parking,50,,4.02,22.36,666
138298779,55.5784185,37.9047905,mall,150,Импульс,18.74,26.72,8276
138691269,55.8598915,37.4677384,parking,50,,5.77,14.88,577
139103408,55.6116025,37.6022053,parking,50,,5.74,16.06,1319
139215133,55.9066036,37.5384738,parking,50,,6.75,17.48,2773
139541937,55.6236308,37.743268,parking,50,,6.75,16.68,5147
139541938,55.6212206,37.7437177,parking,50,,6.75,16.93,4922
139583366,55.6346958,37.439019,mall,150,,28.35,17.5,2287
139822574,55.9054677,37.5392339,mall,150,"Мебельный центр ""Империя""",28.35,17.34,2761
140294635,55.5853427,37.8966541,mall,150,,18.74,25.81,7527
140863248,55.6148441,37.6122525,parking,50,,6.75,15.68,1797
141058248,55.9025762,37.5853176,parking,50,,5.74,16.44,1005
141479078,55.7761302,37.4765931,parking,50,,7.71,9.09,1090
143142420,55.7064984,37.5738336,parking,50,,9.12,6.12,794
143237126,55.9013055,37.5875231,parking,50,,5.74,16.29,1132
143266664,55.9025636,37.5875923,parking,50,,5.74,16.42,992
143422572,55.6838791,37.5370295,parking,50,,7.71,9.45,806
143872820,55.7652536,37.7382307,parking,50,,9.08,7.64,1821
143977645,55.8081262,37.9427511,mall,150,"Торговый центр ""Жемчужный""",24.1,21.17,1625
144123757,55.8883817,37.5207716,parking,50,,4.72,15.93,550
144377137,55.6170867,37.6980689,parking,50,,6.75,16.23,3923
144413330,55.8222689,37.6242862,parking,50,,7.71,7.4,736
144647532,55.7755431,37.4692824,parking,50,,7.71,9.52,1320
144811436,55.8972012,37.5250171,parking,50,,6.75,16.75,1522
144977742,55.8871285,37.5239076,parking,50,,4.72,15.73,630
144977745,55.8869369,37.522994,parking,50,,4.72,15.73,569
145017268,55.8829151,37.4958668,mall,150,"Торговый центр ""Бусинка""",24.1,16.04,992
145453547,55.8899655,37.5172668,parking,50,,4.72,16.17,597
145453556,55.890737,37.5159867,parking,50,,4.72,16.28,666
145494973,55.8624629,37.6076865,parking,50,,9.08,11.88,1505
145744051,55.8014299,37.7257804,parking,50,,7.71,8.47,1122
145744059,55.8021184,37.7258286,parking,50,,7.71,8.52,1174
145744061,55.8013618,37.7253702,parking,50,,7.71,8.45,1097
145893017,55.5587049,37.7117202,parking,50,,5.74,22.7,2625
146230772,55.842707,37.5544831,parking,50,,7.71,10.43,1455
146717142,55.7759755,37.728653,parking,50,,7.71,7.32,1251
146842515,55.7891379,37.464237,parking,50,,7.71,10.27,1062
146842516,55.7889719,37.4618165,parking,50,,7.71,10.4,1199
147126805,55.859497,37.3548227,parking,50,,5.74,20.05,1667
148322293,55.5504443,37.7000176,parking,50,,5.74,23.42,3552
148322296,55.5506918,37.7000772,parking,50,,5.74,23.39,3525
148322300,55.5501716,37.6999355,parking,50,,5.74,23.45,3583
148322301,55.5509764,37.7016311,parking,50,,5.74,23.38,3483
148322302,55.5497727,37.6981093,parking,50,,5.74,23.46,3643
148322305,55.5504477,37.7022441,parking,50,,5.74,23.45,3538
148333656,55.8036883,37.7079722,parking,50,,7.71,7.78,990
148462827,55.8085702,37.7393811,parking,50,,7.71,9.63,1312
148612158,55.8137996,37.6967908,parking,50,,7.71,8.14,1096
149066133,55.8041444,37.4655016,parking,50,,7.71,10.91,1414
149361154,55.6260897,37.7093885,parking,50,,6.75,15.54,4888
149589859,55.8105218,37.7120429,parking,50,,7.71,8.49,790
149592009,55.8093234,37.5067237,parking,50,,7.71,9.12,847
150608724,55.798016,37.7231973,parking,50,,7.71,8.12,781
150976397,55.9369283,37.8545177,parking,50,,5.74,25.0,3123
151021704,55.9140242,37.7337969,parking,50,,5.74,19.04,1449
151042348,55.8985212,37.6742783,mall,150,Твой дом,24.1,16.26,1060
151214960,55.8085448,37.4613987,parking,50,,7.71,11.38,936
151222103,55.8059443,37.4638056,parking,50,,7.71,11.1,1211
151228272,55.8013754,37.4717416,parking,50,,9.08,10.42,1785
151257545,55.9454872,37.5289251,parking,50,,5.74,21.8,1888
151331633,55.804072,37.4665507,parking,50,,7.71,10.85,1428
151362503,55.8069163,37.4622648,parking,50,,7.71,11.24,1108
151367913,55.7402189,37.3966359,parking,50,,7.01,13.92,1067
151585649,55.8042106,37.4684649,parking,50,,7.71,10.75,1431
151751179,55.849993,37.6334045,parking,50,,6.35,10.52,575
151851731,55.6437028,37.52627,mall,150,Ареал,34.65,13.71,1882
152443860,55.7865953,37.6993285,parking,50,,7.51,6.17,511
153148444,55.9483887,37.4931218,parking,50,,4.88,22.77,1223
153236812,55.8171047,37.7340398,parking,50,,6.35,9.99,700
154260923,55.5600962,37.8717414,mall,150,"Торгово-бытовой комплекс ""Молоково""",18.74,26.99,10531
154286380,55.6614923,37.5664575,parking,50,,9.08,10.96,1541
154286382,55.6628525,37.56942,parking,50,,7.71,10.76,1305
154326140,55.6553864,37.5720672,mall,150,ХЦ Бухарест,38.12,11.52,1953
154326182,55.6563502,37.5694843,mall,150,Prime Plaza,38.12,11.46,1917
154330179,55.8100346,37.735189,parking,50,,7.71,9.52,1006
154337254,55.6637665,37.6081628,parking,50,,7.71,10.25,1386
154363986,55.8141699,37.6977265,parking,50,,7.71,8.21,1026
154506919,55.6694275,37.4540205,parking,50,,8.25,14.03,1990
154544723,55.8152826,37.6982347,parking,50,,7.71,8.33,956
154610978,55.6085741,37.7849765,parking,50,,6.75,19.45,5719
154928482,55.8088432,37.3958357,parking,50,,5.74,15.05,765
155265780,55.780667,37.5794019,parking,50,,9.94,3.64,1182
155265786,55.7839956,37.5779077,parking,50,,9.94,3.99,815
155265792,55.7836734,37.5798345,parking,50,,9.94,3.89,915
155340394,55.6983721,37.561224,parking,50,,7.71,7.29,883
155852057,55.7672969,37.7169363,parking,50,,10.73,6.36,2019
156979204,55.6421513,37.6696816,parking,50,,8.25,13.06,1931
157012766,55.5783564,37.5899033,mall,150,Варшавка 33,24.1,19.81,1047
157165396,55.637685,37.7575427,mall,150,"Торговый центр ""Братеевский""",28.35,15.8,4178
157165544,55.6247456,37.7072834,parking,50,,6.75,15.63,4736
157302626,55.6251658,37.798833,mall,150,Экстрим,28.35,18.45,6084
157316194,55.6686271,37.5916521,mall,150,"Торговый центр ""Нахимовский""",26.68,9.83,669
157502480,55.893799,37.6108115,parking,50,,6.75,15.35,1710
157538039,55.9009371,37.5902376,parking,50,,5.74,16.23,1180
157820092,55.5927524,37.613452,parking,50,,5.74,18.13,907
158470435,55.9230989,37.7693022,mall,150,Лента,24.1,20.88,2476
158515533,55.9358828,37.5532035,parking,50,,5.74,20.42,2200
158633689,55.8238125,37.5033781,parking,50,,7.71,10.39,705
159496671,55.9196878,37.7084115,mall,150,Июнь,28.35,19.09,2522
159500132,55.9032577,37.5890517,parking,50,,5.74,16.49,917
159510584,55.9054559,37.591058,parking,50,Союз-Чернобыль,4.72,16.72,696
159680366,55.9051826,37.7066981,mall,150,"Торговый центр ""Юбилейный""",28.35,17.52,1815
160195744,55.6399526,37.7581408,mall,150,"Торговый центр ""Ключевой""",28.35,15.62,3926
160209138,55.806257,37.4540431,parking,50,,7.71,11.65,1332
160282318,55.6596555,37.7496834,mall,150,Бум,34.65,13.53,1818
160282366,55.6571618,37.7524669,parking,50,,8.25,13.86,2046
160282423,55.668169,37.7681269,parking,50,,7.01,13.57,1000
160415490,55.8548154,37.4776418,mall,150,Речной,29.45,14.05,1227
160795412,55.7541224,37.8338689,parking,50,,7.01,13.55,857
160795415,55.7564796,37.8321919,parking,50,,7.01,13.45,791
160795416,55.7546828,37.8340717,parking,50,,7.01,13.56,805
160795421,55.7549361,37.8336999,parking,50,,7.01,13.54,804
160954802,55.7532058,37.834435,parking,50,,7.01,13.59,908
160954805,55.7544178,37.8369622,parking,50,,7.01,13.75,705
160954809,55.7545741,37.8365687,parking,50,,7.01,13.72,706
160954810,55.7531161,37.8328575,parking,50,,7.01,13.49,981
161018686,55.7540388,37.8348565,parking,50,,7.01,13.61,821
161028737,55.7540153,37.8358537,parking,50,,7.01,13.68,783
161028739,55.754121,37.8373686,parking,50,,7.01,13.77,718
161138005,55.6218777,37.7833109,mall,150,Южные ворота,28.35,18.17,6139
161280903,55.7567188,37.834655,parking,50,,5.77,13.6,642
161280904,55.7558642,37.8339276,parking,50,,7.01,13.55,731
161280908,55.7516736,37.8307016,parking,50,,7.01,13.36,1190
