id,latitude,longitude,type,power_kw,name
70735200,55.6764195,37.6600111,parking,50,
70849530,55.655951,37.5323063,parking,50,
71392389,55.6661552,37.905889,parking,50,
71902351,55.8326144,37.6384931,parking,50,
72030223,55.5658826,37.5616871,parking,50,
72199372,55.7890079,37.3879465,parking,50,
72325547,55.7431232,37.8152738,parking,50,Парковка №38
72412546,55.7952964,37.754392,parking,50,
72430245,55.789559,37.7525463,mall,150,ТЦ «Измайловский пассаж»
72430249,55.7919823,37.7500979,parking,50,
72509130,55.9038095,37.7110979,mall,150,Торговый центр «Голубой Дунай»
72873780,55.7399063,37.7837183,mall,150,Кусково
75654805,55.7071903,37.5180613,parking,50,
75980085,55.7542172,37.5754179,parking,50,
76131173,55.7185907,37.4202939,mall,150,Молодежный
76232800,55.8001786,37.7880627,parking,50,
76586360,55.8049185,37.5615272,parking,50,
76749697,55.6688661,37.5515555,parking,50,
76835008,55.8118653,37.8175987,parking,50,
77004327,55.6558554,37.5834513,parking,50,
77761990,55.7439874,37.5080962,mall,150,"Торгово-развлекательный центр ""Филион"""
78395593,55.8603105,37.3972952,mall,150,КухниПарк
78395623,55.859204,37.3946761,mall,150,"Торгово-развлекательный центр ""Вэйпарк"""
78482465,55.6732234,37.6123601,mall,150,Грай
78518461,55.7381712,37.8219985,parking,50,
78523843,55.7373712,37.8300842,parking,50,
78585108,55.6229875,37.6038512,mall,150,"Торгово-развлекательный комплекс ""Глобал Сити"""
79054135,55.7907021,37.7850751,parking,50,
79054166,55.7911345,37.7841114,parking,50,
79370045,55.8612325,37.4259505,parking,50,
79517783,55.6409226,37.3597808,parking,50,
79517784,55.641416,37.3591974,parking,50,
79572266,55.7943921,37.779577,parking,50,
79581615,55.7262965,37.4504283,parking,50,
79604361,55.7000608,37.5400153,parking,50,
80301983,55.8735791,37.6817148,parking,50,
80504932,55.8093231,37.5118532,parking,50,
80578360,55.7674094,37.7290113,mall,150,"Торговый дом ""Арколь"""
80605995,55.8103763,37.5726777,parking,50,
80718917,55.7599427,37.4152426,parking,50,
81001961,55.6930895,37.5336073,parking,50,
81240146,55.8167134,37.5621615,parking,50,
81240149,55.8163761,37.5622645,parking,50,
81244437,55.7527824,37.8200236,parking,50,
81244466,55.6371605,37.6560159,mall,150,Аркада
81361128,55.8068528,37.5624702,parking,50,
81484423,55.6214448,37.6685602,parking,50,
81512372,55.6289419,37.660569,parking,50,
81512373,55.6287377,37.6596707,parking,50,
81519787,55.6244576,37.6617115,parking,50,
82083169,55.6408573,37.5449,parking,50,
82083176,55.6457042,37.5449251,parking,50,
82489474,55.8187471,37.5684239,parking,50,
82537274,55.8959818,37.437188,parking,50,
82587495,55.666295,37.5518578,parking,50,
82617544,55.8620435,37.424347,parking,50,
82625309,55.8609529,37.4250017,parking,50,
83019550,55.7511648,37.8308798,parking,50,
83020594,55.6449047,37.5429066,parking,50,
83034616,55.6682148,37.5554968,parking,50,
83034635,55.6674919,37.5629328,parking,50,
83144366,55.8513854,37.6544904,parking,50,
83249765,55.6090705,37.6030046,parking,50,парковка с.
83289359,55.8913807,37.7276388,transport_hub,150,
83384744,55.7223836,37.4414806,parking,50,
83442547,55.8795837,37.6179617,parking,50,
83464630,55.663227,37.5529422,parking,50,
83513016,55.7175668,37.393169,parking,50,
83518969,55.688451,37.8518109,parking,50,
83709120,55.6645558,37.4696576,parking,50,
84439228,55.8601773,37.4304706,parking,50,
84619402,55.6185311,37.7105768,parking,50,
84653242,55.5541909,37.7175921,mall,150,
85055485,55.6990154,37.8100438,parking,50,
85224639,55.7249998,37.5612632,parking,50,
85235102,55.7237939,37.4466811,parking,50,
85525950,55.7043561,37.40355,parking,50,
85624391,55.6903281,37.41437,parking,50,
85650814,55.6177525,37.6716982,parking,50,
85979895,55.6387493,37.6913399,parking,50,
86163605,55.6610472,37.7654129,parking,50,
86163640,55.6582375,37.7638402,parking,50,
86251991,55.8582407,37.4421315,parking,50,
86352259,55.8910697,37.7131253,parking,50,
86386112,55.7802643,37.6654701,parking,50,
86386821,55.7363334,37.5719809,parking,50,
86413876,55.7532319,37.5759752,mall,150,"Торговый центр ""Сфера"""
86503851,55.8983394,37.723871,parking,50,
86528938,55.8140437,37.8314615,parking,50,
86615933,55.8055236,37.5414568,parking,50,
86867855,55.6260778,37.5410861,parking,50,
86949262,55.8909635,37.5945559,parking,50,
86983104,55.5789202,37.5899431,parking,50,
86983106,55.5799967,37.5887744,parking,50,
87555642,55.8840506,37.6059403,parking,50,
88335409,55.7642669,37.844983,mall,150,ТЦ «Шоколад»
88889452,55.74247,37.8882569,parking,50,
88889485,55.7410445,37.8905573,parking,50,
89251218,55.8162818,37.4029665,parking,50,
89340791,55.8171574,37.4012569,parking,50,
89340795,55.8162745,37.404434,parking,50,
89340800,55.8166318,37.4062127,parking,50,
89478177,55.8084006,37.9446736,parking,50,
89530597,55.6332909,37.5131852,parking,50,
89561227,55.7984811,37.9447269,parking,50,
89578535,55.8120119,37.5780312,parking,50,
89652483,55.7518613,37.8129632,mall,150,Меркурий
89995914,55.7942871,37.926305,parking,50,
89995963,55.7942833,37.9282699,parking,50,
90115981,55.8897474,37.5409015,parking,50,
90147108,55.7962263,37.9349848,parking,50,
90454227,55.9021137,37.5884462,parking,50,Искра
91053765,55.8150666,37.8016582,parking,50,
91243295,55.8549457,37.6533941,mall,150,
91452243,55.7369361,37.5723826,parking,50,
91500311,55.9098348,37.7365722,parking,50,Площадь Мира
91645838,55.8106627,37.5592554,parking,50,
91649408,55.7348133,37.830196,parking,50,
91742573,55.9116583,37.7262698,parking,50,
91742705,55.9109586,37.728646,parking,50,
91742733,55.9105952,37.72812,parking,50,
91745954,55.9163719,37.7598573,parking,50,
91819186,55.5926459,37.6130982,mall,150,Персей для детей
91964282,55.5515886,37.5205768,parking,50,
92809705,55.5946716,37.6624532,mall,150,Смолл Бирюлёвский
92930755,55.5938601,37.6560472,mall,150,Вантаж
93518801,55.6958021,37.5433252,parking,50,
93668565,55.6336544,37.6156425,parking,50,
93668566,55.6335116,37.6159713,parking,50,
93716578,55.5796325,37.6489262,mall,150,Бирюсинка
93785925,55.6073102,37.7334891,parking,50,
94201773,55.8239818,37.9220059,mall,150,"Торговый центр ""Эфа"""
94222569,55.6758251,37.6125997,parking,50,
94416091,55.6517362,37.6188446,mall,150,Фотостудия Татвидео
94433455,55.8633805,37.6211151,parking,50,
95062770,55.8338981,37.9444136,mall,150,"""Пехорка"""
95200175,55.727863,37.6137925,mall,150,Европа
95447997,55.6120333,37.6034976,parking,50,
95552869,55.6725333,37.6662451,parking,50,Стрела
95552873,55.6733639,37.6650877,parking,50,
95749460,55.7679616,37.7358324,parking,50,
95817159,55.8918156,37.7488397,mall,150,XL
95842158,55.8763402,37.6470535,parking,50,
96371773,55.8093488,37.7254121,parking,50,
96670253,55.634943,37.6121224,parking,50,
96988446,55.8660012,37.4371348,parking,50,
97098314,55.8281692,37.5483538,parking,50,
97631335,55.6360828,37.6720948,parking,50,
97706430,55.6161307,37.6148644,parking,50,
97717076,55.6401656,37.6061087,parking,50,
97717077,55.6395055,37.606049,parking,50,
97721131,55.8228637,37.563128,parking,50,
97721140,55.8224812,37.5625089,parking,50,
97730982,55.6406056,37.6144855,parking,50,
97730987,55.6407205,37.6120805,parking,50,
97730999,55.6408129,37.6104255,parking,50,
97731012,55.6395578,37.6099821,parking,50,
98057492,55.6099228,37.6988141,parking,50,
98057530,55.6085844,37.7014597,parking,50,
98572347,55.815696,37.691235,mall,150,Московская ярмарка увлечений
98572348,55.8152121,37.6922659,parking,50,
98696915,55.8912093,37.5945593,parking,50,
98993693,55.9138665,37.5734857,parking,50,
99015319,55.7973549,37.9396161,mall,150,"Торговый центр ""Радуга"""
99115345,55.8533838,37.6076401,parking,50,
99752591,55.7948585,37.5162255,parking,50,
99780141,55.7961622,37.5201553,parking,50,
99826599,55.7967815,37.5106589,parking,50,
99854634,55.8028906,37.5133788,parking,50,
99999016,55.910658,37.3935157,parking,50,
100117149,55.7974105,37.9386432,parking,50,
100429155,55.7083529,37.420627,parking,50,
100882809,55.8005925,37.713042,parking,50,
100882813,55.8025789,37.7088182,parking,50,
100882817,55.8012621,37.7124399,parking,50,
101154696,55.7832665,37.3601744,parking,50,
102258433,55.7592813,37.4092146,mall,150,"Торговый центр ""Крылатский"""
102318842,55.7705107,37.4106032,parking,50,
102318898,55.7697074,37.4091453,parking,50,
102626532,55.6654052,37.4744852,parking,50,
102626539,55.6733932,37.4789976,parking,50,
102716775,55.7597834,37.4554342,parking,50,
102716777,55.7605314,37.4561301,parking,50,
102716898,55.7626577,37.4585941,parking,50,
102716967,55.7601626,37.4547036,parking,50,
103058206,55.6495362,37.5113998,parking,50,
103119766,55.6381354,37.7681186,parking,50,
103807427,55.6513251,37.5872515,parking,50,
103901815,55.7599757,37.4323079,parking,50,
104493885,55.6997219,37.5328589,parking,50,
104635223,55.6775669,37.5449033,parking,50,
105146547,55.8424257,37.4395808,parking,50,
105153309,55.5718475,37.4518262,mall,150,Уютный дом
105437818,55.9499845,37.8095049,parking,50,
105462618,55.7990772,37.4691125,parking,50,
105508288,55.5915956,37.6136873,parking,50,
105918074,55.8880085,37.5888023,parking,50,
105921221,55.8876653,37.591485,parking,50,
106090390,55.8791557,37.5795901,mall,150,"Торговый центр ""Марка"""
106127380,55.5931255,37.6129368,parking,50,
106143858,55.8864748,37.60028,parking,50,
106156165,55.5931886,37.611564,mall,150,"Торговый центр ""Россошанка"""
106194680,55.8870323,37.676104,parking,50,
106445397,55.8705252,37.5816297,parking,50,
106445434,55.875501,37.5850303,parking,50,
106619063,55.7780508,37.5053512,parking,50,
106619085,55.7764811,37.4992979,parking,50,
106918195,55.8248198,37.7075665,parking,50,
106995843,55.6373335,37.7929276,mall,150,"Торговый комплекс ""Монтавр"""
107064549,55.8375993,37.4020265,parking,50,
107542091,55.7504019,37.7843747,mall,150,
107553505,55.7648342,37.7885244,mall,150,Макссити
107971669,55.6937967,37.4980573,parking,50,
108113851,55.6744717,37.8925069,parking,50,
108228007,55.6612406,37.9501219,mall,150,Планета
108231599,55.9142351,37.7975102,parking,50,
108231604,55.9143684,37.7960549,parking,50,
108452938,55.7927296,37.8960335,parking,50,
108506050,55.9112178,37.8103251,parking,50,
108506051,55.9118421,37.8106152,parking,50,
108738848,55.8910273,37.6292278,parking,50,
108738855,55.8904978,37.6294049,parking,50,
108788690,55.8917628,37.6303384,parking,50,
108792667,55.892217,37.6328167,parking,50,
108865978,55.7044877,37.8345133,mall,150,Скарабей
109071583,55.8927045,37.6415212,parking,50,
109099714,55.895144,37.6374328,parking,50,
109141105,55.7583039,37.4206652,parking,50,
109200890,55.7824347,37.6662306,parking,50,
109234412,55.7903848,37.7523822,parking,50,
109234413,55.7909446,37.7471814,parking,50,
109234420,55.7903788,37.7499362,parking,50,
109234423,55.789765,37.7536391,parking,50,
109234425,55.788432,37.7502231,parking,50,
109403725,55.6418144,37.6064825,parking,50,
109505054,55.946889,37.4918567,parking,50,
109562527,55.751025,37.7896429,parking,50,
109569449,55.750505,37.7943628,parking,50,
109653272,55.8982895,37.5885998,parking,50,
109653273,55.8989204,37.5857393,parking,50,
109768320,55.6755821,37.8766885,parking,50,
109841771,55.793048,37.4894489,parking,50,
109872202,55.8912304,37.590514,parking,50,
110361562,55.7331214,37.5891051,parking,50,
110361567,55.7334604,37.5898557,parking,50,
111246718,55.9088692,37.5408937,parking,50,
111576103,55.8682806,37.6222051,parking,50,
112012003,55.885768,37.6086632,parking,50,
112015344,55.8900248,37.618693,parking,50,
112156928,55.9257215,37.8591103,parking,50,
112398236,55.6916587,37.5488726,parking,50,
112420251,55.8314262,37.5530646,parking,50,
112675205,55.7352052,37.8198437,parking,50,
112675210,55.7325156,37.8261452,parking,50,
113371336,55.7392264,37.4850337,parking,50,
113540742,55.6567518,37.8224198,parking,50,
113555880,55.7964925,37.4656114,parking,50,
113678720,55.7911586,37.7361702,parking,50,
114144041,55.943184,37.864264,parking,50,
114190944,55.8637218,37.5505754,parking,50,
114234972,55.7354577,37.4906888,parking,50,
114538677,55.6234673,37.4924322,parking,50,
114995688,55.7385078,37.6744693,mall,150,Нижегородский пассаж
115842290,55.7578185,37.8226806,parking,50,
115842293,55.7573826,37.8198909,parking,50,
116299202,55.6679028,37.5900853,mall,150,Родной
116469222,55.7428932,37.8132727,parking,50,
116535965,55.7214556,37.8233367,parking,50,
117761922,55.8756613,37.6268159,parking,50,
118027910,55.7053941,37.4791587,mall,150,"Торговый центр ""Тук-Тук"""
118043442,55.7065523,37.4800669,parking,50,
118043446,55.7067346,37.4805187,parking,50,
118339362,55.8465061,37.4169465,parking,50,
118449504,55.7773504,37.6538365,parking,50,
118593618,55.6231673,37.6468998,parking,50,
118593855,55.6224719,37.6467572,parking,50,
118720735,55.8772888,37.8962142,parking,50,
119047270,55.6744609,37.5046836,mall,150,Премьер
119072136,55.8329444,37.6643767,parking,50,
119263395,55.8293387,37.7286892,parking,50,
119371366,55.8492572,37.3539234,parking,50,
119371837,55.8490027,37.3535863,parking,50,
119945013,55.8059474,37.5837766,parking,50,
119946275,55.8053168,37.581666,parking,50,
120331587,55.596616,37.5887346,parking,50,
120392765,55.6415444,37.5216424,parking,50,
120392766,55.6401989,37.5201793,parking,50,
120530198,55.9205968,37.6883918,parking,50,
120644186,55.7991705,37.4077303,parking,50,
121748294,55.8617009,37.6085281,parking,50,
121802475,55.7126099,37.4233342,parking,50,
122454125,55.8792744,37.5816564,parking,50,
123064730,55.8036839,37.7539235,mall,150,ТЦ «Глобус-экстрим»
123329145,55.65379,37.6552016,parking,50,
123440293,55.8833013,37.5020624,parking,50,
124484576,55.6690416,37.78041,parking,50,
124792730,55.8908172,37.5899781,parking,50,
124905726,55.8501324,37.4074968,parking,50,
124934925,55.8550812,37.4086386,parking,50,Пункт ГТО Трансдекра
125200343,55.8961767,37.5650617,parking,50,
125204832,55.8979683,37.5788842,parking,50,
125500142,55.9243891,37.6015966,parking,50,
125579190,55.5542781,37.717846,parking,50,
126225236,55.5732978,37.3561181,parking,50,
126480859,55.6096461,37.5275506,parking,50,
126606404,55.5682685,37.5932655,transport_hub,150,5-й микрорайон Северного Бутово
127293016,55.9128381,37.7648446,parking,50,
127293197,55.9152124,37.75124,mall,150,
127430884,55.7903295,37.8076682,parking,50,
127430920,55.7906158,37.8094844,parking,50,
127584644,55.6540466,37.5424264,parking,50,
127727014,55.7769344,37.7080497,parking,50,
128003111,55.6632036,37.454638,parking,50,
128048399,55.6406731,37.350008,parking,50,
128048400,55.64054,37.3501714,parking,50,
128359325,55.7912332,37.8189765,parking,50,
128445979,55.6742457,37.4713282,parking,50,
128531063,55.7939435,37.8054283,parking,50,
128531067,55.7957129,37.805261,parking,50,
128531082,55.7948292,37.8107509,parking,50,
128732961,55.8225065,37.8756865,mall,150,ТЦ «Янтарный»
128754881,55.8053486,37.7929307,parking,50,
128754906,55.8049109,37.7930177,parking,50,
128975351,55.8018345,37.4779583,parking,50,
128995095,55.646193,37.416792,parking,50,
129020843,55.883268,37.5990412,parking,50,
129110307,55.7754108,37.5075501,parking,50,
129248288,55.8663377,37.4465031,parking,50,
129731396,55.6546902,37.4154427,parking,50,
129752359,55.7905087,37.4661346,parking,50,
129778992,55.7306658,37.6229879,parking,50,
129812012,55.6514747,37.5043914,parking,50,
130281229,55.896834,37.5879522,parking,50,
130447009,55.7953202,37.5101516,parking,50,
130537880,55.7848016,37.7149728,parking,50,
130629078,55.7719205,37.7060717,parking,50,
130633885,55.7898358,37.4616924,parking,50,Нави-Транс
130732144,55.8989045,37.7141412,parking,50,
130760246,55.7961698,37.7002996,parking,50,
130761456,55.795341,37.7018904,parking,50,
130770542,55.7121863,37.8952376,mall,150,
130994530,55.6897234,37.6233272,parking,50,
131481029,55.6577966,37.4983584,parking,50,
131481030,55.6567086,37.499577,parking,50,
131482688,55.6624384,37.4927616,parking,50,
131482931,55.6699986,37.4934144,parking,50,
131564575,55.8248356,37.5032185,parking,50,
131587533,55.6777016,37.5086271,parking,50,
131655332,55.7859107,37.7179906,parking,50,
131670537,55.9311919,37.8904518,mall,150,
131754500,55.7984211,37.4005597,parking,50,
131754887,55.7990908,37.4055192,parking,50,
131769194,55.6958942,37.8907768,mall,150,Парк-сити
132129738,55.6572515,37.5299,parking,50,
132132517,55.6574315,37.5293811,parking,50,
132194412,55.7800927,37.5905447,parking,50,
132195571,55.8049961,37.5728062,parking,50,
132212123,55.7081959,37.8206179,parking,50,
132736102,55.8894463,37.6173393,parking,50,
132736231,55.8888775,37.6160132,parking,50,
132749265,55.8866026,37.6106249,parking,50,
132749266,55.8862156,37.6097415,parking,50,
132801132,55.5751171,37.5797888,parking,50,
132831486,55.892152,37.6167755,parking,50,
132910834,55.8999927,37.5874891,parking,50,
133055382,55.8850399,37.60545,parking,50,
133279623,55.6154763,37.449493,parking,50,
133320684,55.7059308,37.6221159,parking,50,
133605603,55.606073,37.4484132,parking,50,
133607054,55.7940976,37.4882602,parking,50,
134627737,55.8727121,37.4024174,parking,50,
134769487,55.779855,37.727306,parking,50,
134773569,55.7796953,37.7325699,parking,50,
134871576,55.8973479,37.3891146,parking,50,
134895364,55.8920306,37.4127838,parking,50,
134898663,55.8899392,37.4236676,parking,50,
134938904,55.6662287,37.6302851,parking,50,
135270515,55.7762642,37.6477066,parking,50,
135270516,55.7734902,37.6514763,parking,50,
135403046,55.8210109,37.5717179,parking,50,
135409821,55.8280916,37.5669805,parking,50,
135409829,55.8252579,37.5628921,parking,50,
135410749,55.8295164,37.5664278,parking,50,
135411557,55.8348675,37.5701366,parking,50,
135640559,55.7486996,37.5686761,parking,50,
135640568,55.7478814,37.5599615,parking,50,
135640571,55.7437929,37.5383602,parking,50,
135640576,55.7468152,37.5599428,parking,50,
135640578,55.7482597,37.5563016,parking,50,
135640579,55.7498284,37.5619954,parking,50,
136431990,55.7096025,37.7441925,parking,50,
136489934,55.883529,37.444062,parking,50,
136489992,55.8863134,37.4567783,parking,50,
136698671,55.8242631,37.4997505,parking,50,
136698672,55.8246329,37.4988189,parking,50,
137033102,55.8974979,37.5898062,parking,50,
137133080,55.8933983,37.5970159,parking,50,
137133081,55.8936677,37.5969986,parking,50,
137750024,55.8893891,37.5981138,parking,50,
137928475,55.6987783,37.6141966,parking,50,
138195808,55.9429294,37.4862416,parking,50,
138298779,55.5784185,37.9047905,mall,150,Импульс
138691269,55.8598915,37.4677384,parking,50,
139103408,55.6116025,37.6022053,parking,50,
139215133,55.9066036,37.5384738,parking,50,
139541937,55.6236308,37.743268,parking,50,
139541938,55.6212206,37.7437177,parking,50,
139583366,55.6346958,37.439019,mall,150,
139822574,55.9054677,37.5392339,mall,150,"Мебельный центр ""Империя"""
140294635,55.5853427,37.8966541,mall,150,
140863248,55.6148441,37.6122525,parking,50,
141058248,55.9025762,37.5853176,parking,50,
141479078,55.7761302,37.4765931,parking,50,
143142420,55.7064984,37.5738336,parking,50,
143237126,55.9013055,37.5875231,parking,50,
143266664,55.9025636,37.5875923,parking,50,
143422572,55.6838791,37.5370295,parking,50,
143872820,55.7652536,37.7382307,parking,50,
143977645,55.8081262,37.9427511,mall,150,"Торговый центр ""Жемчужный"""
144123757,55.8883817,37.5207716,parking,50,
144377137,55.6170867,37.6980689,parking,50,
144413330,55.8222689,37.6242862,parking,50,
144647532,55.7755431,37.4692824,parking,50,
144811436,55.8972012,37.5250171,parking,50,
144977742,55.8871285,37.5239076,parking,50,
144977745,55.8869369,37.522994,parking,50,
145017268,55.8829151,37.4958668,mall,150,"Торговый центр ""Бусинка"""
145453547,55.8899655,37.5172668,parking,50,
145453556,55.890737,37.5159867,parking,50,
145494973,55.8624629,37.6076865,parking,50,
145744051,55.8014299,37.7257804,parking,50,
145744059,55.8021184,37.7258286,parking,50,
145744061,55.8013618,37.7253702,parking,50,
145893017,55.5587049,37.7117202,parking,50,
146230772,55.842707,37.5544831,parking,50,
146717142,55.7759755,37.728653,parking,50,
146842515,55.7891379,37.464237,parking,50,
146842516,55.7889719,37.4618165,parking,50,
147126805,55.859497,37.3548227,parking,50,
148322293,55.5504443,37.7000176,parking,50,
148322296,55.5506918,37.7000772,parking,50,
148322300,55.5501716,37.6999355,parking,50,
148322301,55.5509764,37.7016311,parking,50,
148322302,55.5497727,37.6981093,parking,50,
148322305,55.5504477,37.7022441,parking,50,
148333656,55.8036883,37.7079722,parking,50,
148462827,55.8085702,37.7393811,parking,50,
148612158,55.8137996,37.6967908,parking,50,
149066133,55.8041444,37.4655016,parking,50,
149361154,55.6260897,37.7093885,parking,50,
149589859,55.8105218,37.7120429,parking,50,
149592009,55.8093234,37.5067237,parking,50,
150608724,55.798016,37.7231973,parking,50,
150976397,55.9369283,37.8545177,parking,50,
151021704,55.9140242,37.7337969,parking,50,
151042348,55.8985212,37.6742783,mall,150,Твой дом
151214960,55.8085448,37.4613987,parking,50,
151222103,55.8059443,37.4638056,parking,50,
151228272,55.8013754,37.4717416,parking,50,
151257545,55.9454872,37.5289251,parking,50,
151331633,55.804072,37.4665507,parking,50,
151362503,55.8069163,37.4622648,parking,50,
151367913,55.7402189,37.3966359,parking,50,
151585649,55.8042106,37.4684649,parking,50,
151751179,55.849993,37.6334045,parking,50,
151851731,55.6437028,37.52627,mall,150,Ареал
152443860,55.7865953,37.6993285,parking,50,
153148444,55.9483887,37.4931218,parking,50,
153236812,55.8171047,37.7340398,parking,50,
154260923,55.5600962,37.8717414,mall,150,"Торгово-бытовой комплекс ""Молоково"""
154286380,55.6614923,37.5664575,parking,50,
154286382,55.6628525,37.56942,parking,50,
154326140,55.6553864,37.5720672,mall,150,ХЦ Бухарест
154326182,55.6563502,37.5694843,mall,150,Prime Plaza
154330179,55.8100346,37.735189,parking,50,
154337254,55.6637665,37.6081628,parking,50,
154363986,55.8141699,37.6977265,parking,50,
154506919,55.6694275,37.4540205,parking,50,
154544723,55.8152826,37.6982347,parking,50,
154610978,55.6085741,37.7849765,parking,50,
154928482,55.8088432,37.3958357,parking,50,
155265780,55.780667,37.5794019,parking,50,
155265786,55.7839956,37.5779077,parking,50,
155265792,55.7836734,37.5798345,parking,50,
155340394,55.6983721,37.561224,parking,50,
155852057,55.7672969,37.7169363,parking,50,
156979204,55.6421513,37.6696816,parking,50,
157012766,55.5783564,37.5899033,mall,150,Варшавка 33
157165396,55.637685,37.7575427,mall,150,"Торговый центр ""Братеевский"""
157165544,55.6247456,37.7072834,parking,50,
157302626,55.6251658,37.798833,mall,150,Экстрим
157316194,55.6686271,37.5916521,mall,150,"Торговый центр ""Нахимовский"""
157502480,55.893799,37.6108115,parking,50,
157538039,55.9009371,37.5902376,parking,50,
157820092,55.5927524,37.613452,parking,50,
158470435,55.9230989,37.7693022,mall,150,Лента
158515533,55.9358828,37.5532035,parking,50,
158633689,55.8238125,37.5033781,parking,50,
159496671,55.9196878,37.7084115,mall,150,Июнь
159500132,55.9032577,37.5890517,parking,50,
159510584,55.9054559,37.591058,parking,50,Союз-Чернобыль
159680366,55.9051826,37.7066981,mall,150,"Торговый центр ""Юбилейный"""
160195744,55.6399526,37.7581408,mall,150,"Торговый центр ""Ключевой"""
160209138,55.806257,37.4540431,parking,50,
160282318,55.6596555,37.7496834,mall,150,Бум
160282366,55.6571618,37.7524669,parking,50,
160282423,55.668169,37.7681269,parking,50,
160415490,55.8548154,37.4776418,mall,150,Речной
160795412,55.7541224,37.8338689,parking,50,
160795415,55.7564796,37.8321919,parking,50,
160795416,55.7546828,37.8340717,parking,50,
160795421,55.7549361,37.8336999,parking,50,
160954802,55.7532058,37.834435,parking,50,
160954805,55.7544178,37.8369622,parking,50,
160954809,55.7545741,37.8365687,parking,50,
160954810,55.7531161,37.8328575,parking,50,
161018686,55.7540388,37.8348565,parking,50,
161028737,55.7540153,37.8358537,parking,50,
161028739,55.754121,37.8373686,parking,50,
161138005,55.6218777,37.7833109,mall,150,Южные ворота
161280903,55.7567188,37.834655,parking,50,
161280904,55.7558642,37.8339276,parking,50,
161280908,55.7516736,37.8307016,parking,50,
161280911,55.7565858,37.8338549,parking,50,
161280912,55.7558354,37.8349389,parking,50,
161280915,55.751916,37.8319578,parking,50,
161280920,55.7558171,37.8359085,parking,50,
161393051,55.753901,37.8275508,parking,50,
161448563,55.8264144,37.4643822,parking,50,
161656563,55.8888778,37.5969654,parking,50,
161656567,55.8906436,37.5966018,parking,50,
161925716,55.8897445,37.679274,parking,50,
161965340,55.6790894,37.7780559,parking,50,
162781716,55.8448271,37.4477785,parking,50,
162835220,55.8450028,37.451094,parking,50,
162835567,55.8445846,37.4529511,parking,50,
162893442,55.6102537,37.6174544,parking,50,
163120840,55.7578948,37.4114218,parking,50,
163120842,55.7577282,37.4106309,parking,50,
163120849,55.7576851,37.4097074,parking,50,
163638607,55.8080947,37.51066,mall,150,Москва-Сокол
163795640,55.9205603,37.838346,mall,150,"Торговый центр ""Ковчег"""
164222304,55.6188145,37.6653843,parking,50,
164222311,55.618562,37.6634646,parking,50,
164426674,55.6571396,37.7432102,parking,50,
164598243,55.7996073,37.5179429,parking,50,
164949827,55.6440954,37.3676607,parking,50,
165219831,55.927892,37.5586291,parking,50,
165982890,55.6224814,37.6602562,parking,50,
166003902,55.9445368,37.4936125,parking,50,
166682155,55.8078533,37.7101898,parking,50,
166905780,55.937554,37.5204551,parking,50,
167170147,55.8047497,37.7388713,parking,50,
167288668,55.8005641,37.7571677,parking,50,
167291400,55.8285275,37.7651513,parking,50,
167491412,55.7459151,37.7958026,parking,50,
167648243,55.7484712,37.7912503,parking,50,
167648245,55.7483949,37.7908216,parking,50,
168184632,55.8506461,37.4472934,parking,50,
168186367,55.8508103,37.4468143,parking,50,
168511230,55.6854032,37.8977371,parking,50,
169202786,55.7662439,37.8332303,parking,50,
169324924,55.9063371,37.8677351,mall,150,ТК «Звёздный»
169326132,55.9144532,37.8666668,mall,150,ТЦ Гелиос
169358616,55.7127044,37.8205339,parking,50,
169752851,55.6230751,37.6555618,parking,50,
169752854,55.6239951,37.6490636,parking,50,
169752864,55.6229645,37.6537479,parking,50,
170022127,55.7126179,37.8163843,mall,150,"торговый центр ""Маяк"""
170104883,55.7508395,37.8203277,mall,150,"Торговый центр ""Шангал"""
170306727,55.8889577,37.4871657,parking,50,
170306728,55.890047,37.4877547,parking,50,
170485666,55.6082413,37.6072293,parking,50,
170508723,55.6060418,37.6084509,parking,50,
170509760,55.6058328,37.6092281,parking,50,
170681300,55.6142329,37.6079673,parking,50,
171277652,55.93291,37.5568954,parking,50,
172010828,55.799587,37.5864914,parking,50,
172376814,55.6870557,37.9369589,parking,50,
172460666,55.7496782,37.7570328,parking,50,
172682676,55.8901302,37.4065405,parking,50,
172686401,55.8900545,37.4105477,parking,50,
172686413,55.8905009,37.4100469,parking,50,
172686581,55.8906324,37.4113609,parking,50,
172984707,55.7235737,37.6744134,parking,50,
173489709,55.8563223,37.6919008,parking,50,
173514414,55.6375181,37.3559504,parking,50,
173869155,55.8895145,37.5227831,parking,50,
173909364,55.698101,37.8263066,parking,50,
173984802,55.8855301,37.5061288,parking,50,
174045013,55.906789,37.3998879,parking,50,
175033089,55.6177814,37.5110356,mall,150,Торгово-гостиничный комплекс
175105300,55.6078228,37.6066711,parking,50,
175442566,55.9084878,37.3988089,parking,50,
175488605,55.8846696,37.5038423,parking,50,
175564288,55.7524989,37.8325327,parking,50,
175734742,55.867237,37.443492,parking,50,
175936031,55.8898133,37.5383059,parking,50,
176303471,55.8816377,37.3891663,parking,50,
176305462,55.8171782,37.8265823,parking,50,
176305938,55.8166379,37.8284331,parking,50,
176335930,55.6046443,37.6051105,parking,50,
176354094,55.5785025,37.5933438,parking,50,
176478734,55.9111333,37.3843005,parking,50,
176751900,55.7254456,37.804524,parking,50,
